"predict","Days","start station name","bikes","Month","DayOfWeek"
1.1484182476997375,15991,"Little West St & 1 Pl",1,"10","Sat"
1.1794875078201295,15991,"W 16 St & The High Line",1,"10","Sat"
1.04888911819458,15991,"Washington Pl & Broadway",2,"10","Sat"
1.3434732413291932,15992,"E 12 St & 3 Ave",1,"10","Sun"
1.0348158860206604,15992,"E 20 St & 2 Ave",1,"10","Sun"
1.0563320374488832,15992,"E 3 St & 1 Ave",1,"10","Sun"
1.0641474723815918,15992,"Great Jones St",1,"10","Sun"
1.10617485332489,15992,"Greenwich St & N Moore St",1,"10","Sun"
1.2295273838043212,15992,"Lafayette St & E 8 St",2,"10","Sun"
1.3024434247016907,15993,"Broadway & E 22 St",1,"10","Mon"
1.1103594555854797,15993,"Central Park S & 6 Ave",1,"10","Mon"
1.0183998799324037,15993,"Clinton St & Joralemon St",1,"10","Mon"
1.086328474998474,15993,"E 25 St & 1 Ave",1,"10","Mon"
1.042014521598816,15993,"E 53 St & Madison Ave",1,"10","Mon"
1.019542737007141,15993,"E 56 St & Madison Ave",1,"10","Mon"
1.0187136054039,15993,"Gallatin Pl & Livingston St",1,"10","Mon"
1.0328290767669677,15993,"Maiden Ln & Pearl St",1,"10","Mon"
1.1233765726089477,15993,"Pershing Square S",1,"10","Mon"
1.0563230471611023,15993,"W 33 St & 7 Ave",2,"10","Mon"
1.0251329035758971,15994,"Broad St & Bridge St",1,"10","Tue"
1.054421552181244,15994,"Broadway & W 32 St",1,"10","Tue"
1.0317892146110534,15994,"Clinton St & Grand St",1,"10","Tue"
1.1660157551765442,15994,"E 17 St & Broadway",1,"10","Tue"
1.066555428981781,15994,"E 2 St & 2 Ave",2,"10","Tue"
1.1182750549316407,15994,"E 6 St & Avenue B",2,"10","Tue"
1.0404549903869629,15994,"Fulton St & Rockwell Pl",1,"10","Tue"
1.0334436144828796,15994,"Grand St & Greene St",1,"10","Tue"
1.0216422877311706,15994,"Hancock St & Bedford Ave",2,"10","Tue"
1.1256715397834778,15994,"Shevchenko Pl & E 6 St",1,"10","Tue"
1.0548220825195314,15995,"8 Ave & W 33 St",1,"10","Wed"
1.0670034170150757,15995,"9 Ave & W 14 St",1,"10","Wed"
1.0564019417762756,15995,"9 Ave & W 45 St",1,"10","Wed"
1.130773883342743,15995,"E 15 St & 3 Ave",1,"10","Wed"
1.0412301359176637,15995,"E 16 St & Irving Pl",1,"10","Wed"
1.0816274700164794,15995,"E 4 St & 2 Ave",1,"10","Wed"
1.0476302790641785,15995,"Monroe St & Bedford Ave",1,"10","Wed"
1.168015863418579,15995,"W 13 St & 6 Ave",1,"10","Wed"
1.0772733778953552,15995,"W 26 St & 8 Ave",1,"10","Wed"
1.0398912415504455,15995,"W 29 St & 9 Ave",1,"10","Wed"
1.093206271648407,15995,"W 51 St & 6 Ave",1,"10","Wed"
1.2623493490219115,15995,"W 59 St & 10 Ave",1,"10","Wed"
1.332102864742279,15996,"Broadway & W 24 St",3,"10","Thu"
1.0861354722976684,15996,"E 13 St & Avenue A",1,"10","Thu"
1.0226271286010742,15996,"E 59 St & Sutton Pl",1,"10","Thu"
1.1823906722068787,15996,"E 6 St & Avenue B",1,"10","Thu"
1.0804831299781799,15996,"Pearl St & Hanover Square",1,"10","Thu"
1.0287729072570801,15996,"State St & Smith St",2,"10","Thu"
1.092792561531067,15996,"Sullivan St & Washington Sq",2,"10","Thu"
1.2083070011138917,15996,"W 39 St & 9 Ave",1,"10","Thu"
1.2545923895835875,15997,"Broadway & W 24 St",2,"10","Fri"
1.131512731552124,15997,"Broadway & W 53 St",1,"10","Fri"
1.169205590248108,15997,"E 23 St & 1 Ave",1,"10","Fri"
1.087172399044037,15997,"E 37 St & Lexington Ave",1,"10","Fri"
1.2012022614479065,15997,"Grand Army Plaza & Central Park S",1,"10","Fri"
1.076644145488739,15997,"Murray St & West St",1,"10","Fri"
1.1404959435462951,15997,"W 34 St & 11 Ave",1,"10","Fri"
1.1793571729660035,15997,"Washington St & Gansevoort St",1,"10","Fri"
1.0323691878318786,15998,"Avenue D & E 3 St",1,"10","Sat"
1.1240511927604675,15998,"Carmine St & 6 Ave",1,"10","Sat"
1.0594927744865417,15998,"Pearl St & Hanover Square",1,"10","Sat"
1.0915820960998535,15998,"South St & Whitehall St",1,"10","Sat"
1.046880096435547,15998,"W 20 St & 7 Ave",1,"10","Sat"
1.042120617866516,15998,"W 29 St & 9 Ave",1,"10","Sat"
1.0770264368057252,15999,"2 Ave & E 31 St",1,"10","Sun"
1.3189579916000367,15999,"Broadway & E 14 St",1,"10","Sun"
1.3260851874351502,15999,"Broadway & W 41 St",1,"10","Sun"
1.0290011868476867,15999,"Clermont Ave & Park Ave",1,"10","Sun"
1.1867774744033814,15999,"W 49 St & 5 Ave",1,"10","Sun"
1.095120713710785,16000,"Carmine St & 6 Ave",1,"10","Mon"
1.0980427742004395,16000,"Christopher St & Greenwich St",1,"10","Mon"
1.020086905002594,16000,"E 11 St & Broadway",1,"10","Mon"
1.052626750946045,16000,"E 53 St & Lexington Ave",1,"10","Mon"
1.0376640706062317,16000,"Greenwich Ave & 8 Ave",1,"10","Mon"
1.0424945888519288,16000,"Laight St & Hudson St",1,"10","Mon"
1.0508343091011048,16000,"Pike St & E Broadway",1,"10","Mon"
1.0834700355529785,16000,"Vesey Pl & River Terrace",1,"10","Mon"
1.028730302810669,16000,"W 29 St & 9 Ave",1,"10","Mon"
1.101266794681549,16000,"W Houston St & Hudson St",2,"10","Mon"
1.047459234237671,16001,"9 Ave & W 18 St",1,"10","Tue"
1.0242502241134643,16001,"DeKalb Ave & Skillman St",1,"10","Tue"
1.0242502241134643,16001,"E 59 St & Sutton Pl",1,"10","Tue"
1.2284485898017883,16001,"MacDougal St & Prince St",1,"10","Tue"
1.0805484409332275,16001,"W 20 St & 11 Ave",1,"10","Tue"
1.0571850323677063,16001,"W 38 St & 8 Ave",1,"10","Tue"
1.241666193008423,16002,"8 Ave & W 31 St",1,"10","Wed"
1.026526406288147,16002,"Broadway & W 51 St",1,"10","Wed"
1.0380918316841126,16002,"Division St & Bowery",1,"10","Wed"
1.2134952411651612,16002,"Pershing Square N",2,"10","Wed"
1.0222982053756713,16002,"State St & Smith St",1,"10","Wed"
1.1939876770973206,16002,"University Pl & E 14 St",1,"10","Wed"
1.042021969795227,16002,"W 29 St & 9 Ave",1,"10","Wed"
1.2841761074066163,16002,"W 59 St & 10 Ave",1,"10","Wed"
1.0353369145393372,16002,"Watts St & Greenwich St",1,"10","Wed"
1.3595873355865478,16003,"Broadway & E 22 St",2,"10","Thu"
1.036977247238159,16003,"Centre St & Chambers St",2,"10","Thu"
1.2072670669555665,16003,"E 17 St & Broadway",1,"10","Thu"
1.025341796875,16003,"E 30 St & Park Ave S",1,"10","Thu"
1.069805037021637,16003,"E 51 St & Lexington Ave",1,"10","Thu"
1.0307353887557984,16003,"Park Pl & Church St",1,"10","Thu"
1.3397604598999024,16003,"Pearl St & Anchorage Pl",1,"10","Thu"
1.3171896300315857,16003,"Pershing Square N",2,"10","Thu"
1.2633075971603394,16003,"W 13 St & 6 Ave",1,"10","Thu"
1.0937669062614441,16003,"W 15 St & 7 Ave",1,"10","Thu"
1.071543927192688,16003,"W 22 St & 10 Ave",2,"10","Thu"
1.2033491897583009,16003,"W 43 St & 6 Ave",1,"10","Thu"
1.0847389249801636,16004,"2 Ave & E 31 St",2,"10","Fri"
1.0297004232406617,16004,"Bank St & Hudson St",1,"10","Fri"
1.0240676918029785,16004,"Clark St & Henry St",1,"10","Fri"
1.0345651245117187,16004,"E 51 St & 1 Ave",2,"10","Fri"
1.0572508544921875,16004,"Norfolk St & Broome St",1,"10","Fri"
1.0440866613388062,16004,"W 13 St & 5 Ave",2,"10","Fri"
1.084679280757904,16004,"W 22 St & 8 Ave",1,"10","Fri"
1.0617657308578492,16004,"W 52 St & 11 Ave",1,"10","Fri"
1.096265787601471,16005,"11 Ave & W 41 St",1,"10","Sat"
1.0443669176101684,16005,"E 19 St & 3 Ave",1,"10","Sat"
1.0402489485740662,16005,"Greenwich Ave & 8 Ave",1,"10","Sat"
1.1147158689498902,16005,"Old Slip & Front St",1,"10","Sat"
1.0940266132354737,16005,"W 22 St & 8 Ave",1,"10","Sat"
1.0771314945220947,16005,"W 45 St & 8 Ave",1,"10","Sat"
1.0762082734107972,16006,"5 Ave & E 29 St",1,"10","Sun"
1.2328401427268982,16006,"Broadway & W 36 St",1,"10","Sun"
1.2112023673057557,16006,"Central Park S & 6 Ave",1,"10","Sun"
1.039401771068573,16006,"Washington Pl & 6 Ave",1,"10","Sun"
1.17182453250885,16007,"8 Ave & W 31 St",1,"10","Mon"
1.0223061113357543,16007,"Bialystoker Pl & Delancey St",1,"10","Mon"
1.1252479362487793,16007,"Broadway & W 24 St",1,"10","Mon"
1.0441546154022217,16007,"Church St & Leonard St",1,"10","Mon"
1.0241768097877502,16007,"Duane St & Greenwich St",1,"10","Mon"
1.0569659867286683,16007,"E 53 St & Madison Ave",1,"10","Mon"
1.0518113737106323,16007,"Great Jones St",1,"10","Mon"
1.1361554865837098,16007,"MacDougal St & Prince St",1,"10","Mon"
1.105066725730896,16007,"University Pl & E 14 St",1,"10","Mon"
1.0368767333030702,16007,"W 25 St & 6 Ave",1,"10","Mon"
1.0719751434326172,16007,"W 38 St & 8 Ave",1,"10","Mon"
1.0550756464004516,16007,"W 47 St & 10 Ave",1,"10","Mon"
1.0184416112899781,16007,"Warren St & Church St",1,"10","Mon"
1.225367570400238,16008,"Broadway & E 14 St",1,"10","Tue"
1.0700933508872985,16008,"E 2 St & 2 Ave",1,"10","Tue"
1.0516374077796935,16008,"E 47 St & Park Ave",1,"10","Tue"
1.0537827396392823,16008,"Forsyth St & Broome St",1,"10","Tue"
1.128376093864441,16008,"W 15 St & 7 Ave",1,"10","Tue"
1.162835403442383,16008,"W 17 St & 8 Ave",1,"10","Tue"
1.0470207724571228,16008,"W 20 St & 7 Ave",1,"10","Tue"
1.0800857243537902,16009,"E 19 St & 3 Ave",1,"10","Wed"
1.0915657892227173,16009,"E 47 St & Park Ave",1,"10","Wed"
1.0447511730194092,16009,"Greenwich Ave & 8 Ave",1,"10","Wed"
1.1603838763237,16009,"MacDougal St & Washington Sq",1,"10","Wed"
1.10696386384964,16009,"Shevchenko Pl & E 6 St",1,"10","Wed"
1.1554915614128112,16009,"W 33 St & 7 Ave",2,"10","Wed"
1.0917788887023925,16009,"W 38 St & 8 Ave",1,"10","Wed"
1.084515703678131,16009,"W 56 St & 6 Ave",1,"10","Wed"
1.2561476488113403,16009,"W Houston St & Hudson St",2,"10","Wed"
1.123522554397583,16009,"West Thames St",1,"10","Wed"
1.099637993812561,16010,"11 Ave & W 41 St",1,"10","Thu"
1.335617636680603,16010,"Broadway & W 41 St",2,"10","Thu"
1.0778088998794555,16010,"E 39 St & 2 Ave",1,"10","Thu"
1.1585994305610656,16011,"E 17 St & Broadway",2,"11","Fri"
1.1877537970542908,16011,"E 32 St & Park Ave",1,"11","Fri"
1.0970078072547913,16011,"E 39 St & 2 Ave",1,"11","Fri"
1.169987410068512,16011,"Greenwich Ave & 8 Ave",1,"11","Fri"
1.132821572303772,16011,"Henry St & Grand St",1,"11","Fri"
1.112937858581543,16011,"Lexington Ave & E 24 St",1,"11","Fri"
1.2565585951805114,16011,"South End Ave & Liberty St",1,"11","Fri"
1.0574847593307495,16011,"W 26 St & 10 Ave",1,"11","Fri"
1.2907625002861023,16011,"West St & Chambers St",1,"11","Fri"
1.028962019443512,16012,"2 Ave & E 58 St",1,"11","Sat"
1.1083211665153503,16012,"Barrow St & Hudson St",1,"11","Sat"
1.0301678280830384,16012,"LaGuardia Pl & W 3 St",1,"11","Sat"
1.0494804759025573,16012,"St Marks Pl & 2 Ave",1,"11","Sat"
1.0795425133705139,16012,"University Pl & E 14 St",1,"11","Sat"
1.0295672721862792,16012,"W 13 St & 5 Ave",1,"11","Sat"
1.1417640585899353,16012,"W 21 St & 6 Ave",1,"11","Sat"
1.074434498310089,16013,"9 Ave & W 22 St",1,"11","Sun"
1.1185340585708619,16013,"Broadway & W 24 St",1,"11","Sun"
1.0795173773765563,16013,"E 25 St & 2 Ave",1,"11","Sun"
1.1264919905662536,16013,"E 40 St & 5 Ave",1,"11","Sun"
1.100440966129303,16013,"Elizabeth St & Hester St",1,"11","Sun"
1.0437506465911865,16013,"W 46 St & 11 Ave",1,"11","Sun"
1.0700907602310181,16014,"1 Ave & E 30 St",1,"11","Mon"
1.1749557013511658,16014,"8 Ave & W 31 St",2,"11","Mon"
1.0855831079483031,16014,"9 Ave & W 14 St",1,"11","Mon"
1.0952918996810914,16014,"Elizabeth St & Hester St",1,"11","Mon"
1.0947495918273926,16014,"Forsyth St & Broome St",1,"11","Mon"
1.0731800446510316,16014,"Howard St & Centre St",1,"11","Mon"
1.2492419238090515,16014,"Lafayette St & E 8 St",3,"11","Mon"
1.0962243275642396,16014,"W 13 St & 7 Ave",1,"11","Mon"
1.1903108110427856,16014,"W 18 St & 6 Ave",1,"11","Mon"
1.1829727563858032,16014,"W 41 St & 8 Ave",2,"11","Mon"
1.074759973526001,16014,"W Broadway & Spring St",1,"11","Mon"
1.1863377866744995,16015,"8 Ave & W 31 St",3,"11","Tue"
1.3160885910987854,16015,"Broadway & E 14 St",2,"11","Tue"
1.0934857544898986,16015,"Broadway & W 24 St",1,"11","Tue"
1.0605272674560546,16015,"Broadway & W 29 St",1,"11","Tue"
1.033679578781128,16015,"Greenwich St & N Moore St",1,"11","Tue"
1.132805965900421,16015,"W 13 St & 7 Ave",1,"11","Tue"
1.225616180896759,16015,"W 18 St & 6 Ave",1,"11","Tue"
1.0264015049934387,16015,"W 44 St & 5 Ave",1,"11","Tue"
1.0597347044944763,16016,"8 Ave & W 52 St",2,"11","Wed"
1.018030135154724,16016,"9 Ave & W 45 St",1,"11","Wed"
1.02833140707016,16016,"E 11 St & 2 Ave",1,"11","Wed"
1.0103202199935912,16016,"E 59 St & Sutton Pl",1,"11","Wed"
1.0111535534858704,16016,"Forsyth St & Canal St",1,"11","Wed"
1.0153960700035096,16016,"Perry St & Bleecker St",2,"11","Wed"
1.013641176700592,16016,"Suffolk St & Stanton St",1,"11","Wed"
1.0331491537094115,16016,"W 25 St & 6 Ave",1,"11","Wed"
1.0727992906570434,16017,"Barclay St & Church St",1,"11","Thu"
1.035274691104889,16017,"E 53 St & Lexington Ave",1,"11","Thu"
1.048592839717865,16017,"LaGuardia Pl & W 3 St",1,"11","Thu"
1.2828936190605165,16017,"Pershing Square N",2,"11","Thu"
1.0360237035751343,16017,"Shevchenko Pl & E 6 St",1,"11","Thu"
1.10698565864563,16017,"W 17 St & 8 Ave",1,"11","Thu"
1.0449331483840942,16018,"5 Ave & E 29 St",1,"11","Fri"
1.0586362080574037,16018,"6 Ave & W 33 St",1,"11","Fri"
1.062899827003479,16018,"9 Ave & W 22 St",1,"11","Fri"
1.073597056865692,16018,"Cliff St & Fulton St",1,"11","Fri"
1.1004223928451538,16018,"E 10 St & Avenue A",1,"11","Fri"
1.100211856365204,16018,"E 19 St & 3 Ave",1,"11","Fri"
1.0421805901527406,16018,"Laight St & Hudson St",1,"11","Fri"
1.0409679236412048,16018,"Old Fulton St",1,"11","Fri"
1.0553282775878907,16018,"W 45 St & 6 Ave",1,"11","Fri"
1.085121157169342,16019,"8 Ave & W 31 St",1,"11","Sat"
1.1162368712425232,16019,"Barrow St & Hudson St",1,"11","Sat"
1.0492409329414367,16019,"Carmine St & 6 Ave",1,"11","Sat"
1.0376332836151123,16019,"E 10 St & 5 Ave",1,"11","Sat"
1.0295125370025635,16019,"E 11 St & 2 Ave",1,"11","Sat"
1.1282294497489929,16019,"E 32 St & Park Ave",1,"11","Sat"
1.032042742729187,16019,"E 47 St & 1 Ave",1,"11","Sat"
1.0251897549629212,16019,"E 6 St & Avenue B",1,"11","Sat"
1.0233705286979675,16019,"Emerson Pl & Myrtle Ave",1,"11","Sat"
1.0280964736938476,16019,"Greenwich St & N Moore St",1,"11","Sat"
1.0155987367630004,16020,"9 Ave & W 18 St",1,"11","Sun"
1.1375452909469606,16020,"Lafayette St & E 8 St",1,"11","Sun"
1.021469452381134,16020,"W 43 St & 10 Ave",1,"11","Sun"
1.0217533121109008,16021,"9 Ave & W 18 St",1,"11","Mon"
1.0371868858337403,16021,"E 11 St & 2 Ave",2,"11","Mon"
1.0597500896453858,16021,"E 2 St & 2 Ave",1,"11","Mon"
1.019489296913147,16021,"E 52 St & 2 Ave",1,"11","Mon"
1.0631256804466247,16021,"W 17 St & 8 Ave",1,"11","Mon"
1.02637743473053,16022,"E 25 St & 2 Ave",1,"11","Tue"
1.0319076352119445,16022,"E 31 St & 3 Ave",1,"11","Tue"
1.022385172367096,16022,"E 37 St & Lexington Ave",1,"11","Tue"
1.2644663863182068,16022,"Pershing Square N",1,"11","Tue"
1.0542445120811463,16022,"St Marks Pl & 1 Ave",1,"11","Tue"
1.1170057625770569,16022,"W 38 St & 8 Ave",1,"11","Tue"
1.0246516938209533,16022,"Washington Pl & Broadway",2,"11","Tue"
1.1697383527755738,16023,"8 Ave & W 31 St",1,"11","Wed"
1.0228322324752808,16023,"Atlantic Ave & Furman St",1,"11","Wed"
1.0500316805839538,16023,"Broadway & W 53 St",1,"11","Wed"
1.0147293639183044,16023,"E 16 St & Irving Pl",1,"11","Wed"
1.0117422838211059,16023,"E 27 St & 1 Ave",1,"11","Wed"
1.0648676705360414,16023,"Fulton St & Rockwell Pl",1,"11","Wed"
1.0136859340667725,16023,"Greenwich St & N Moore St",1,"11","Wed"
1.0742266607284545,16023,"Greenwich St & Warren St",1,"11","Wed"
1.0240758628845215,16023,"LaGuardia Pl & W 3 St",1,"11","Wed"
1.0118803896903992,16023,"W 14 St & The High Line",1,"11","Wed"
1.0634242715835571,16023,"W 15 St & 7 Ave",1,"11","Wed"
1.1825107951164247,16024,"Broadway & W 49 St",1,"11","Thu"
1.0157485098838805,16024,"Catherine St & Monroe St",1,"11","Thu"
1.1055947790145875,16024,"E 12 St & 3 Ave",1,"11","Thu"
1.0164666771888733,16024,"E 51 St & 1 Ave",1,"11","Thu"
1.0248756971359252,16024,"E 53 St & Lexington Ave",1,"11","Thu"
1.0481531977653504,16024,"W 49 St & 5 Ave",1,"11","Thu"
1.0350002598762513,16024,"West Thames St",1,"11","Thu"
1.0335776085853576,16025,"5 Ave & E 29 St",1,"11","Fri"
1.0900924224853517,16025,"9 Ave & W 14 St",1,"11","Fri"
1.0312459678649903,16025,"E 14 St & Avenue B",1,"11","Fri"
1.13135524559021,16025,"E 32 St & Park Ave",1,"11","Fri"
1.0557409286499024,16025,"LaGuardia Pl & W 3 St",1,"11","Fri"
1.023718569278717,16025,"Pearl St & Hanover Square",1,"11","Fri"
1.0189861178398132,16025,"W 44 St & 5 Ave",2,"11","Fri"
1.0244432229995728,16026,"Clinton St & Grand St",1,"11","Sat"
1.0275144395828246,16026,"E 2 St & 2 Ave",1,"11","Sat"
1.024678545475006,16026,"E 4 St & 2 Ave",1,"11","Sat"
1.0266944446563722,16026,"E 48 St & 3 Ave",1,"11","Sat"
1.017359769821167,16027,"Metropolitan Ave & Bedford Ave",1,"11","Sun"
1.0859344873428345,16028,"Broadway & W 24 St",1,"11","Mon"
1.0487911772727967,16028,"Carmine St & 6 Ave",1,"11","Mon"
1.0624725198745728,16028,"Fulton St & William St",1,"11","Mon"
1.0865821189880371,16028,"Great Jones St",2,"11","Mon"
1.017837724685669,16028,"Hudson St & Reade St",1,"11","Mon"
1.0897173690795898,16028,"Liberty St & Broadway",1,"11","Mon"
1.0434546966552734,16028,"Mott St & Prince St",1,"11","Mon"
1.015441295146942,16028,"Pike St & Monroe St",1,"11","Mon"
1.0665926604270934,16028,"W 13 St & 6 Ave",1,"11","Mon"
1.096178244113922,16028,"W 59 St & 10 Ave",1,"11","Mon"
1.0349231295585632,16028,"W Broadway & Spring St",1,"11","Mon"
1.0617436089515686,16028,"W Houston St & Hudson St",1,"11","Mon"
1.0564263491630554,16028,"Washington Pl & 6 Ave",1,"11","Mon"
1.0186189723014831,16029,"Hudson St & Reade St",1,"11","Tue"
1.1104985389709472,16029,"W 38 St & 8 Ave",1,"11","Tue"
1.0262591605186462,16029,"W Broadway & Spring St",1,"11","Tue"
1.0279133954048156,16030,"Broadway & W 51 St",1,"11","Wed"
1.0933396482467652,16030,"Broadway & W 60 St",1,"11","Wed"
1.071740176677704,16030,"E 12 St & 3 Ave",1,"11","Wed"
1.0473340101242066,16030,"Great Jones St",1,"11","Wed"
1.0146383199691773,16030,"Greenwich St & N Moore St",1,"11","Wed"
1.070244312286377,16030,"Howard St & Centre St",1,"11","Wed"
1.0577561354637146,16030,"Lexington Ave & E 26 St",2,"11","Wed"
1.010000554561615,16030,"W 52 St & 5 Ave",1,"11","Wed"
1.0210428647994996,16031,"W 37 St & 10 Ave",1,"11","Thu"
1.0651269779205321,16032,"1 Ave & E 44 St",1,"11","Fri"
1.0836506028175354,16032,"12 Ave & W 40 St",1,"11","Fri"
1.0512005014419556,16032,"Allen St & Hester St",1,"11","Fri"
1.06746986246109,16032,"E 47 St & Park Ave",1,"11","Fri"
1.059107174873352,16032,"Pershing Square S",1,"11","Fri"
1.0464282822608948,16033,"E 16 St & 5 Ave",1,"11","Sat"
1.030589888572693,16033,"Liberty St & Broadway",1,"11","Sat"
1.1816725668907166,16033,"W 41 St & 8 Ave",1,"11","Sat"
1.0471571912765503,16034,"1 Ave & E 15 St",1,"11","Sun"
1.0182371296882629,16034,"E 45 St & 3 Ave",1,"11","Sun"
1.045936611175537,16034,"FDR Drive & E 35 St",1,"11","Sun"
1.038078330039978,16034,"W 16 St & The High Line",1,"11","Sun"
1.0123399968147277,16034,"W 52 St & 5 Ave",1,"11","Sun"
1.0325589308738707,16034,"W 56 St & 10 Ave",1,"11","Sun"
1.137446765899658,16035,"Barrow St & Hudson St",1,"11","Mon"
1.0918481431007385,16035,"Broadway & W 41 St",1,"11","Mon"
1.0937498126029968,16035,"E 56 St & 3 Ave",1,"11","Mon"
1.078345088005066,16035,"St Marks Pl & 2 Ave",1,"11","Mon"
1.0639091401100158,16035,"W 22 St & 10 Ave",1,"11","Mon"
1.1244860038757325,16035,"W 38 St & 8 Ave",1,"11","Mon"
1.0305978693962097,16036,"E 3 St & 1 Ave",1,"11","Tue"
1.018171169757843,16036,"Shevchenko Pl & E 6 St",1,"11","Tue"
1.0438737106323241,16036,"W 59 St & 10 Ave",1,"11","Tue"
1.017726586818695,16037,"E 53 St & Madison Ave",1,"11","Wed"
1.0207567343711852,16037,"W 27 St & 7 Ave",1,"11","Wed"
1.057000412940979,16038,"8 Ave & W 33 St",1,"11","Thu"
1.061719247817993,16038,"E 7 St & Avenue A",1,"11","Thu"
1.0124094772338867,16038,"W 37 St & 10 Ave",1,"11","Thu"
1.0285864090919494,16039,"2 Ave & E 58 St",1,"11","Fri"
1.021167971611023,16039,"E 30 St & Park Ave S",1,"11","Fri"
1.0316039671897888,16039,"E 6 St & Avenue B",1,"11","Fri"
1.086364098072052,16039,"W 13 St & 7 Ave",1,"11","Fri"
1.0209086947441102,16040,"Clark St & Henry St",1,"11","Sat"
1.0209086947441102,16040,"Johnson St & Gold St",1,"11","Sat"
1.0567116260528564,16040,"Mercer St & Bleecker St",1,"11","Sat"
1.0209086947441102,16040,"Warren St & Church St",1,"11","Sat"
1.0240287728309632,16040,"Washington Pl & 6 Ave",1,"11","Sat"
1.0834945669174194,16041,"8 Ave & W 33 St",1,"12","Sun"
1.0241995973587037,16041,"9 Ave & W 16 St",2,"12","Sun"
1.030324682712555,16041,"E 11 St & 2 Ave",1,"12","Sun"
1.0413479843139648,16041,"E 31 St & 3 Ave",1,"12","Sun"
1.1884789447784423,16041,"E 32 St & Park Ave",1,"12","Sun"
1.0156086320877076,16041,"E 52 St & 2 Ave",1,"12","Sun"
1.0153733377456664,16041,"E 59 St & Sutton Pl",1,"12","Sun"
1.078946207523346,16041,"W 27 St & 7 Ave",1,"12","Sun"
1.0410185909271241,16041,"W 49 St & 8 Ave",1,"12","Sun"
1.036220072746277,16042,"1 Ave & E 15 St",1,"12","Mon"
1.0582089953422547,16042,"1 Ave & E 44 St",1,"12","Mon"
1.097622359752655,16042,"E 2 St & Avenue B",1,"12","Mon"
1.029156943321228,16042,"E 40 St & 5 Ave",1,"12","Mon"
1.0137473134994506,16042,"E 52 St & 2 Ave",1,"12","Mon"
1.0765260820388793,16042,"St Marks Pl & 2 Ave",1,"12","Mon"
1.0900379939079285,16043,"Broadway & W 24 St",1,"12","Tue"
1.1562535424232483,16043,"Cleveland Pl & Spring St",1,"12","Tue"
1.0254233870506286,16043,"Clinton St & Grand St",1,"12","Tue"
1.0791689867973329,16043,"E 16 St & 5 Ave",1,"12","Tue"
1.031307071685791,16043,"E 16 St & Irving Pl",1,"12","Tue"
1.0276609587669372,16043,"Norfolk St & Broome St",1,"12","Tue"
1.0860441303253174,16044,"8 Ave & W 33 St",1,"12","Wed"
1.0307624897956849,16044,"9 Ave & W 45 St",1,"12","Wed"
1.1019450254440308,16044,"E 3 St & 1 Ave",1,"12","Wed"
1.0193655681610108,16044,"E 30 St & Park Ave S",1,"12","Wed"
1.0549800333976747,16044,"FDR Drive & E 35 St",1,"12","Wed"
1.0706286945343018,16044,"Sullivan St & Washington Sq",2,"12","Wed"
1.1963371696472167,16044,"W 25 St & 6 Ave",1,"12","Wed"
1.0751186451911927,16044,"W 45 St & 6 Ave",1,"12","Wed"
1.0275508732795715,16044,"W 49 St & 5 Ave",1,"12","Wed"
1.0128991441726685,16045,"5 Ave & E 29 St",1,"12","Thu"
1.1170859031677247,16045,"Broadway & W 60 St",1,"12","Thu"
1.0812342076301575,16045,"Cleveland Pl & Spring St",1,"12","Thu"
1.0335247807502748,16045,"E 47 St & 2 Ave",1,"12","Thu"
1.238777602672577,16045,"Lafayette St & E 8 St",1,"12","Thu"
1.0296865334510803,16045,"W 22 St & 10 Ave",1,"12","Thu"
1.0102963829040528,16045,"W 44 St & 5 Ave",1,"12","Thu"
1.037568630695343,16046,"W 45 St & 6 Ave",1,"12","Fri"
1.0348382935523988,16047,"E 20 St & FDR Drive",1,"12","Sat"
1.156579749584198,16047,"E 32 St & Park Ave",1,"12","Sat"
1.0269471836090087,16047,"Hudson St & Reade St",1,"12","Sat"
1.1083848600387574,16047,"Lafayette St & E 8 St",1,"12","Sat"
1.0244536924362182,16047,"Stanton St & Chrystie St",1,"12","Sat"
1.0476952776908874,16048,"Broadway & W 49 St",1,"12","Sun"
1.013612711906433,16048,"DeKalb Ave & Skillman St",1,"12","Sun"
1.019496419906616,16049,"10 Ave & W 28 St",1,"12","Mon"
1.0330441026687622,16049,"Greenwich St & N Moore St",1,"12","Mon"
1.1243788065910338,16050,"Broadway & E 14 St",1,"12","Tue"
1.0497743191719056,16050,"Greenwich Ave & 8 Ave",1,"12","Tue"
1.0134093284606933,16050,"W 26 St & 10 Ave",1,"12","Tue"
1.0461072874069215,16051,"8 Ave & W 52 St",1,"12","Wed"
1.0318175892829895,16051,"Bialystoker Pl & Delancey St",1,"12","Wed"
1.027786681652069,16051,"Broadway & W 29 St",1,"12","Wed"
1.019081706047058,16051,"Shevchenko Pl & E 6 St",1,"12","Wed"
1.1604330682754516,16051,"W 18 St & 6 Ave",1,"12","Wed"
1.0982893290519715,16051,"W 41 St & 8 Ave",1,"12","Wed"
1.0220131521224975,16051,"W 53 St & 10 Ave",1,"12","Wed"
1.0249978623390197,16052,"10 Ave & W 28 St",1,"12","Thu"
1.238692548751831,16052,"8 Ave & W 31 St",1,"12","Thu"
1.0580396385192872,16052,"8 Ave & W 33 St",1,"12","Thu"
