predict,Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,residual
6450.062504686004,559,3,1437548400000,4583,632,1,0,0,1,d,a,3910,11,2006,1,5,2013,"Feb,May,Aug,Nov",-1867.062504686004
4054.271354369408,568,3,1437548400000,4165,343,1,0,0,0,d,c,4270,,,1,1,2013,"Jan,Apr,Jul,Oct",110.72864563059193
3896.1497326414647,570,3,1437548400000,3330,533,1,0,0,1,a,a,180,11,2006,0,,,,-566.1497326414647
4689.804624311215,571,3,1437548400000,5513,409,1,0,0,0,d,a,2110,11,1995,1,40,2014,"Jan,Apr,Jul,Oct",823.1953756887851
3678.6551126759114,575,3,1437548400000,3464,386,1,0,0,0,a,a,960,5,2008,1,13,2010,"Jan,Apr,Jul,Oct",-214.65511267591137
4966.006207875496,576,3,1437548400000,4108,691,1,0,0,1,c,a,50,11,2006,0,,,,-858.0062078754963
3159.734200171715,583,3,1437548400000,3269,347,1,0,0,1,a,a,2640,11,2002,0,,,,109.2657998282848
5379.833639092332,587,3,1437548400000,6600,489,1,0,0,0,d,c,330,9,2006,1,14,2011,"Jan,Apr,Jul,Oct",1220.1663609076677
4600.623054854161,588,3,1437548400000,4206,453,1,0,0,1,d,c,15720,3,2010,0,,,,-394.6230548541607
3907.7824980537953,590,3,1437548400000,4163,308,1,0,0,0,d,c,4520,9,2010,1,31,2013,"Jan,Apr,Jul,Oct",255.21750194620472
3550.8829309265675,592,3,1437548400000,3031,405,1,0,0,1,a,a,2540,6,2005,0,,,,-519.8829309265675
5888.956379584557,596,3,1437548400000,4436,839,1,0,0,1,c,a,290,9,2006,0,,,,-1452.956379584557
3541.8430834930004,601,3,1437548400000,3452,287,1,0,0,0,d,a,8220,4,2014,1,14,2011,"Jan,Apr,Jul,Oct",-89.84308349300045
4583.7903689067425,604,3,1437548400000,4804,405,1,0,0,0,d,a,10950,3,2014,0,,,,220.20963109325749
4631.070266820079,606,3,1437548400000,4906,553,1,0,0,1,a,a,2260,11,2007,0,,,,274.92973317992073
3961.3802296440663,609,3,1437548400000,4038,475,1,0,0,1,a,a,2070,9,2007,0,,,,76.61977035593372
3506.3961663763585,610,3,1437548400000,3357,429,1,0,0,1,a,a,660,1,2007,0,,,,-149.39616637635845
6573.42623142857,614,3,1437548400000,4809,875,1,0,0,1,a,a,1160,12,2012,0,,,,-1764.4262314285697
6557.72687075246,616,3,1437548400000,6751,680,1,0,0,1,a,c,3040,8,2011,1,35,2010,"Mar,Jun,Sept,Dec",193.27312924754006
4648.582787088639,621,3,1437548400000,4801,634,1,0,0,1,a,a,30,7,2002,0,,,,152.41721291136128
6450.4291822608175,628,3,1437548400000,5235,695,1,0,0,0,a,c,2180,,,0,,,,-1215.4291822608175
4654.624088815934,629,3,1437548400000,4505,426,1,0,0,0,d,a,510,7,2014,1,23,2015,"Mar,Jun,Sept,Dec",-149.62408881593365
5074.658566645867,631,3,1437548400000,3897,479,1,0,0,1,d,c,2870,,,1,35,2012,"Mar,Jun,Sept,Dec",-1177.6585666458668
5353.607061601764,634,3,1437548400000,5142,534,1,0,0,1,d,a,18610,,,0,,,,-211.60706160176414
4467.175550810582,635,3,1437548400000,5177,513,1,0,0,1,a,a,27530,4,2014,0,,,,709.8244491894184
4750.98186533857,636,3,1437548400000,4604,568,1,0,0,0,c,a,720,10,2004,1,13,2010,"Jan,Apr,Jul,Oct",-146.98186533857006
4913.7231486957135,638,3,1437548400000,4693,428,1,0,0,0,d,a,10170,11,2001,0,,,,-220.72314869571346
7690.884525991565,640,3,1437548400000,9206,730,1,0,0,1,d,c,8040,,,0,,,,1515.1154740084348
3630.137451059705,642,3,1437548400000,2783,408,1,0,0,1,c,c,530,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",-847.1374510597052
7351.20352654863,645,3,1437548400000,8116,1039,1,0,0,0,a,a,90,,,1,45,2009,"Feb,May,Aug,Nov",764.7964734513698
4843.9313769857945,647,3,1437548400000,4111,514,1,0,0,1,a,c,7420,4,2013,0,,,,-732.9313769857945
2498.7919214885296,649,3,1437548400000,2622,296,1,0,0,1,a,a,14570,11,2002,0,,,,123.20807851147038
4552.7550465385975,653,3,1437548400000,4613,400,1,0,0,1,d,c,7520,7,2014,1,45,2009,"Feb,May,Aug,Nov",60.244953461402474
5472.8737170021595,655,3,1437548400000,5495,530,1,0,0,1,d,c,960,11,2012,1,5,2013,"Feb,May,Aug,Nov",22.126282997840462
4224.903482086545,657,3,1437548400000,4233,530,1,0,0,1,c,c,80,1,2006,1,10,2014,"Jan,Apr,Jul,Oct",8.09651791345459
7265.875805474407,663,3,1437548400000,4942,755,1,0,0,0,a,c,7860,5,2005,0,,,,-2323.8758054744067
7115.852030202335,668,3,1437548400000,6811,930,1,0,0,1,c,a,1270,9,2010,0,,,,-304.8520302023353
5904.003271512276,671,3,1437548400000,5194,564,1,0,0,0,a,c,2070,2,2008,1,39,2010,"Jan,Apr,Jul,Oct",-710.0032715122761
5683.5933968793215,678,3,1437548400000,5613,624,1,0,0,1,c,a,3250,,,1,40,2011,"Jan,Apr,Jul,Oct",-70.59339687932152
7402.784054912216,679,3,1437548400000,7883,912,1,0,0,1,a,a,4140,9,2012,0,,,,480.21594508778435
6351.00389818061,687,3,1437548400000,6759,633,1,0,0,1,d,c,2770,,,0,,,,407.9961018193899
8324.381600655204,697,3,1437548400000,8727,841,1,0,0,1,d,a,3780,,,1,40,2011,"Jan,Apr,Jul,Oct",402.61839934479576
13920.497079066521,698,3,1437548400000,13131,1741,1,0,0,1,a,a,1790,5,2011,0,,,,-789.4970790665211
5018.303673915154,700,3,1437548400000,3660,544,1,0,0,0,a,c,830,,,1,27,2013,"Jan,Apr,Jul,Oct",-1358.303673915154
2782.095400712973,702,3,1437548400000,2962,271,1,0,0,0,a,a,8550,9,2001,1,45,2009,"Feb,May,Aug,Nov",179.90459928702694
4674.699572138077,711,3,1437548400000,4634,396,1,0,0,0,d,a,17110,3,2007,1,5,2010,"Jan,Apr,Jul,Oct",-40.6995721380772
3967.8095782022538,719,3,1437548400000,3226,356,1,0,0,0,c,c,8190,,,1,45,2009,"Feb,May,Aug,Nov",-741.8095782022538
8382.677477649933,722,3,1437548400000,6926,1237,1,0,0,0,a,a,50,,,0,,,,-1456.6774776499333
7980.364968157894,726,3,1437548400000,8718,868,1,0,0,1,a,c,40540,2,2002,0,,,,737.6350318421064
4452.863620869404,728,3,1437548400000,3946,375,1,0,0,0,d,a,13990,,,1,14,2011,"Jan,Apr,Jul,Oct",-506.86362086940426
5344.285795017666,730,3,1437548400000,5405,692,1,0,0,1,c,a,1190,9,2013,0,,,,60.714204982334195
8278.95927595306,732,3,1437548400000,8097,961,1,0,0,1,a,c,35280,,,0,,,,-181.95927595306057
13030.340274862534,733,3,1437548400000,12433,3146,1,0,0,1,b,b,860,10,1999,0,,,,-597.340274862534
3292.2486067335667,734,3,1437548400000,3547,364,1,0,0,1,a,a,220,,,1,36,2013,"Mar,Jun,Sept,Dec",254.7513932664333
4046.194977648145,735,3,1437548400000,3915,393,1,0,0,1,d,c,1920,4,2005,0,,,,-131.19497764814514
5145.506431631333,737,3,1437548400000,4894,708,1,0,0,1,a,a,100,5,2007,1,31,2013,"Jan,Apr,Jul,Oct",-251.50643163133282
5681.116256944424,738,3,1437548400000,6496,554,1,0,0,1,d,c,5980,10,2005,0,,,,814.8837430555759
4920.3084561150135,740,3,1437548400000,6116,449,1,0,0,0,d,a,6400,3,2014,0,,,,1195.6915438849865
6700.1667542826,742,3,1437548400000,5689,658,1,0,0,1,d,c,4380,,,0,,,,-1011.1667542825999
3330.226260535008,750,3,1437548400000,3300,288,1,0,0,0,d,a,8670,2,2002,1,14,2011,"Jan,Apr,Jul,Oct",-30.226260535007896
4788.383661321885,767,3,1437548400000,4736,518,1,0,0,1,a,c,13080,,,0,,,,-52.383661321884574
3282.9428968946995,770,3,1437548400000,3312,396,1,0,0,1,a,c,100,4,2015,0,,,,29.057103105300484
6107.660063690095,775,3,1437548400000,6411,506,1,0,0,0,d,c,6970,12,2005,1,22,2011,"Jan,Apr,Jul,Oct",303.33993630990517
5348.209942631012,778,3,1437548400000,4694,635,1,0,0,0,a,a,340,6,2003,1,40,2014,"Jan,Apr,Jul,Oct",-654.2099426310124
4512.158076755291,779,3,1437548400000,5002,510,1,0,0,1,a,a,16990,4,2004,0,,,,489.8419232447086
6159.044893003589,783,3,1437548400000,5838,587,1,0,0,1,d,c,15490,,,0,,,,-321.0448930035891
3135.181513838059,786,3,1437548400000,2188,393,1,0,0,1,a,a,290,11,2006,1,5,2013,"Feb,May,Aug,Nov",-947.1815138380589
8246.674384392387,787,3,1437548400000,8478,942,1,0,0,1,c,c,3210,6,2009,0,,,,231.32561560761314
5990.539654828197,791,3,1437548400000,5938,693,1,0,0,1,a,a,5950,4,2007,0,,,,-52.539654828196944
3788.577157549149,795,3,1437548400000,3150,367,1,0,0,1,d,a,510,,,1,35,2010,"Mar,Jun,Sept,Dec",-638.577157549149
6746.1114828955,799,3,1437548400000,7956,747,1,0,0,1,a,c,2700,,,0,,,,1209.8885171045004
4237.631626717335,801,3,1437548400000,4282,421,1,0,0,1,d,a,48330,4,2013,0,,,,44.368373282664834
4254.515162042862,803,3,1437548400000,4698,400,1,0,0,0,d,a,1760,,,1,10,2014,"Mar,Jun,Sept,Dec",443.48483795713764
3494.1175666372837,804,3,1437548400000,3725,345,1,0,0,0,c,c,2100,,,1,1,2013,"Jan,Apr,Jul,Oct",230.88243336271626
5450.333871103412,814,3,1437548400000,5994,539,1,0,0,1,d,c,24530,7,2013,0,,,,543.6661288965879
4479.21824299503,823,3,1437548400000,5114,491,1,0,0,1,a,c,16210,11,2010,0,,,,634.7817570049701
5233.32535085786,836,3,1437548400000,5315,609,1,0,0,1,a,a,2720,9,2012,0,,,,81.67464914213997
4695.104073397404,837,3,1437548400000,3693,485,1,0,0,0,a,c,14600,4,2015,0,,,,-1002.1040733974041
3322.0773405354084,839,3,1437548400000,2775,441,1,0,0,1,c,a,240,1,2015,0,,,,-547.0773405354084
7536.835136934704,840,3,1437548400000,6156,984,1,0,0,0,a,a,1070,9,2009,0,,,,-1380.8351369347038
9783.914836927837,842,3,1437548400000,15043,909,1,0,0,0,d,c,1200,11,2007,0,,,,5259.085163072163
3378.8965267460408,844,3,1437548400000,3001,370,1,0,0,1,a,a,2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",-377.89652674604076
7344.752487815505,846,3,1437548400000,6777,678,1,0,0,1,a,c,8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",-567.7524878155054
4561.419370344429,854,3,1437548400000,4265,469,1,0,0,1,c,a,4770,,,1,13,2010,"Jan,Apr,Jul,Oct",-296.4193703444289
6672.402937568313,856,3,1437548400000,5796,802,1,0,0,1,a,a,3020,2,2010,0,,,,-876.4029375683131
4580.378443173653,861,3,1437548400000,3755,542,1,0,0,0,c,c,740,,,1,14,2013,"Mar,Jun,Sept,Dec",-825.3784431736531
5020.290800265557,864,3,1437548400000,3613,600,1,0,0,0,a,a,1020,10,2012,1,45,2009,"Feb,May,Aug,Nov",-1407.2908002655568
4579.257647446877,869,3,1437548400000,4119,638,1,0,0,1,c,a,230,10,2001,1,14,2011,"Jan,Apr,Jul,Oct",-460.25764744687694
5048.279370471424,885,3,1437548400000,4836,681,1,0,0,1,a,a,480,12,2005,0,,,,-212.27937047142404
4473.975151173359,886,3,1437548400000,4869,472,1,0,0,1,a,c,12430,10,2004,0,,,,395.02484882664066
6055.2375878464045,888,3,1437548400000,6090,573,1,0,0,1,d,a,4450,6,2012,1,35,2012,"Mar,Jun,Sept,Dec",34.762412153595506
5345.447511247879,893,3,1437548400000,5620,735,1,0,0,0,a,a,130,,,1,1,2013,"Jan,Apr,Jul,Oct",274.55248875212055
4649.49154882837,900,3,1437548400000,4807,472,1,0,0,0,a,a,3920,4,2005,1,40,2014,"Jan,Apr,Jul,Oct",157.50845117163044
4250.951821080929,904,3,1437548400000,4681,397,1,0,0,0,d,c,570,7,2013,1,14,2011,"Jan,Apr,Jul,Oct",430.0481789190708
6285.2175415079655,905,3,1437548400000,5267,876,1,0,0,1,a,a,90,6,2014,0,,,,-1018.2175415079655
5607.769305757767,907,3,1437548400000,5354,727,1,0,0,1,a,c,250,,,0,,,,-253.76930575776714
12919.85092215944,909,3,1437548400000,14708,1196,1,0,0,0,a,c,1680,,,1,45,2009,"Feb,May,Aug,Nov",1788.1490778405605
6431.623486198074,911,3,1437548400000,7794,712,1,0,0,1,a,c,16490,,,0,,,,1362.3765138019262
5535.16347978223,919,3,1437548400000,4614,597,1,0,0,0,a,a,2620,,,1,45,2009,"Feb,May,Aug,Nov",-921.1634797822298
4993.61957553733,922,3,1437548400000,5334,528,1,0,0,1,d,a,2110,3,2006,0,,,,340.3804244626699
3673.694890908486,924,3,1437548400000,3738,367,1,0,0,1,a,a,6420,4,2011,1,1,2012,"Jan,Apr,Jul,Oct",64.30510909151417
4991.617477169781,926,3,1437548400000,5475,438,1,0,0,1,d,c,5150,3,2011,1,13,2010,"Jan,Apr,Jul,Oct",483.3825228302194
6658.775004066116,933,3,1437548400000,5564,733,1,0,0,1,a,c,6270,2,2005,0,,,,-1094.7750040661158
4297.757068983799,935,3,1437548400000,4487,475,1,0,0,1,a,c,22350,6,2010,0,,,,189.2429310162006
9643.051609806305,948,3,1437548400000,7695,2374,1,0,0,0,b,b,1430,,,0,,,,-1948.0516098063054
3384.9947609226765,956,3,1437548400000,2518,367,1,0,0,1,a,a,2330,10,2014,1,18,2011,"Feb,May,Aug,Nov",-866.9947609226765
6262.5594024430575,967,3,1437548400000,5785,649,1,0,0,1,a,c,3560,9,2013,1,36,2013,"Jan,Apr,Jul,Oct",-477.5594024430575
10924.252886347062,974,3,1437548400000,10573,1464,1,0,0,0,a,a,150,3,2011,1,40,2014,"Jan,Apr,Jul,Oct",-351.2528863470616
5484.027293301708,976,3,1437548400000,5484,617,1,0,0,1,a,a,4180,,,0,,,,-0.027293301707686624
6757.427356399185,978,3,1437548400000,5722,775,1,0,0,1,c,c,3890,,,0,,,,-1035.4273563991846
7109.58936395455,983,3,1437548400000,6782,978,1,0,0,1,a,a,40,3,2014,1,1,2014,"Jan,Apr,Jul,Oct",-327.5893639545502
5669.718135855681,985,3,1437548400000,6683,641,1,0,0,0,c,c,490,5,2007,1,13,2010,"Jan,Apr,Jul,Oct",1013.2818641443191
4262.830570600516,986,3,1437548400000,3735,533,1,0,0,1,a,a,620,10,2014,1,18,2014,"Feb,May,Aug,Nov",-527.8305706005158
5878.864418066627,995,3,1437548400000,6851,580,1,0,0,1,d,a,6560,12,2013,0,,,,972.135581933373
5967.50164220441,1007,3,1437548400000,5096,649,1,0,0,1,c,c,4180,9,2012,0,,,,-871.50164220441
6960.071079156882,1014,3,1437548400000,8065,909,1,0,0,1,a,c,210,,,1,31,2013,"Jan,Apr,Jul,Oct",1104.9289208431182
5066.4886248023795,1015,3,1437548400000,4840,417,1,0,0,0,d,c,9910,12,2010,1,9,2011,"Mar,Jun,Sept,Dec",-226.4886248023795
3723.629456542021,1016,3,1437548400000,3596,385,1,0,0,1,c,c,550,,,1,35,2010,"Mar,Jun,Sept,Dec",-127.62945654202122
3557.6847348730626,1023,3,1437548400000,4224,408,1,0,0,1,c,a,3740,2,2002,1,14,2011,"Jan,Apr,Jul,Oct",666.3152651269374
3290.060433052069,1031,3,1437548400000,3444,318,1,0,0,1,d,a,590,5,2001,0,,,,153.93956694793087
4638.582660726792,1034,3,1437548400000,4521,517,1,0,0,1,a,a,13750,4,2015,0,,,,-117.5826607267918
3965.3303220193447,1035,3,1437548400000,3516,427,1,0,0,1,a,a,27150,,,0,,,,-449.33032201934475
7137.739867828375,1039,3,1437548400000,6537,899,1,0,0,1,a,c,70,6,1990,1,22,2012,"Mar,Jun,Sept,Dec",-600.7398678283753
3865.964842252022,1042,3,1437548400000,2895,421,1,0,0,1,a,a,3440,,,1,31,2013,"Feb,May,Aug,Nov",-970.9648422520222
6204.818995453006,1052,3,1437548400000,6068,645,1,0,0,1,a,c,5080,,,1,31,2013,"Feb,May,Aug,Nov",-136.8189954530062
7340.691859289593,1053,3,1437548400000,6931,914,1,0,0,0,a,a,1710,7,2015,0,,,,-409.6918592895927
6088.62331560213,1055,3,1437548400000,5297,753,1,0,0,1,c,a,1980,4,2009,0,,,,-791.6233156021299
4576.0132719795765,1057,3,1437548400000,3765,443,1,0,0,1,d,c,3230,11,2011,0,,,,-811.0132719795765
6523.278255916721,1060,3,1437548400000,6172,711,1,0,0,1,a,c,3430,,,1,31,2013,"Feb,May,Aug,Nov",-351.2782559167208
4106.491574935204,1063,3,1437548400000,3426,432,1,0,0,1,a,c,6250,,,0,,,,-680.491574935204
6951.218894496149,1064,3,1437548400000,8328,880,1,0,0,1,a,c,420,,,0,,,,1376.781105503851
6940.193145550376,1066,3,1437548400000,7311,794,1,0,0,1,a,a,3350,,,0,,,,370.80685444962364
3036.202359370476,1068,3,1437548400000,3479,249,1,0,0,0,d,c,5010,,,1,5,2013,"Jan,Apr,Jul,Oct",442.7976406295238
8061.057503081447,1069,3,1437548400000,6096,888,1,0,0,1,a,c,18050,,,1,14,2011,"Jan,Apr,Jul,Oct",-1965.057503081447
5696.914062872118,1070,3,1437548400000,5485,693,1,0,0,0,c,c,400,10,2008,0,,,,-211.91406287211794
4996.589516810662,1071,3,1437548400000,4705,625,1,0,0,1,a,a,820,3,2012,1,35,2012,"Mar,Jun,Sept,Dec",-291.58951681066173
5810.950593448764,1072,3,1437548400000,5620,573,1,0,0,1,a,c,5380,8,2015,1,5,2010,"Feb,May,Aug,Nov",-190.95059344876427
8278.586567684597,1075,3,1437548400000,10374,970,1,0,0,1,a,c,1410,10,2013,0,,,,2095.413432315403
6989.818790293819,1080,3,1437548400000,7883,709,1,0,0,0,a,a,2410,,,1,40,2014,"Jan,Apr,Jul,Oct",893.1812097061811
5214.149184323436,1085,3,1437548400000,5637,611,1,0,0,1,c,a,4030,2,2015,0,,,,422.8508156765638
12052.57565357495,1097,3,1437548400000,9991,2866,1,0,0,0,b,b,720,3,2002,0,,,,-2061.5756535749497
4853.491562895066,1102,3,1437548400000,4656,486,1,0,0,0,a,a,850,11,2012,1,40,2014,"Jan,Apr,Jul,Oct",-197.49156289506573
4826.3692981522145,1107,3,1437548400000,4797,560,1,0,0,0,a,a,1400,6,2012,1,13,2010,"Jan,Apr,Jul,Oct",-29.36929815221447
4773.976197890526,1115,3,1437548400000,5342,382,1,0,0,0,d,c,5350,,,1,22,2012,"Mar,Jun,Sept,Dec",568.0238021094738
4153.205079130417,1,2,1437462000000,3558,469,1,0,0,0,c,a,1270,9,2008,0,,,,-595.2050791304173
8779.28180657286,4,2,1437462000000,9176,1149,1,0,0,1,c,c,620,9,2009,0,,,,396.71819342713934
3766.795688442475,6,2,1437462000000,3720,494,1,0,0,1,a,a,310,12,2013,0,,,,-46.795688442474784
9343.350551239735,7,2,1437462000000,9169,1118,1,0,0,1,a,c,24000,4,2013,0,,,,-174.35055123973507
7226.061994656509,11,2,1437462000000,6315,932,1,0,0,1,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",-911.0619946565093
6806.733986548668,12,2,1437462000000,6314,813,1,0,0,1,a,c,1070,,,1,13,2010,"Jan,Apr,Jul,Oct",-492.7339865486683
2751.2145228009285,13,2,1437462000000,3080,248,1,0,0,0,d,a,310,,,1,45,2009,"Feb,May,Aug,Nov",328.78547719907147
4738.983659796006,14,2,1437462000000,4518,555,1,0,0,1,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",-220.98365979600567
7874.726676620132,16,2,1437462000000,7274,887,1,0,0,0,a,c,3270,,,0,,,,-600.7266766201319
9658.584108151084,20,2,1437462000000,7759,899,1,0,0,0,d,a,2340,5,2009,1,40,2014,"Jan,Apr,Jul,Oct",-1899.5841081510844
3943.8756446163716,21,2,1437462000000,3620,367,1,0,0,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",-323.8756446163716
4488.062230519539,22,2,1437462000000,4487,468,1,0,0,0,a,a,1040,,,1,22,2012,"Jan,Apr,Jul,Oct",-1.0622305195392983
5775.965915843433,33,2,1437462000000,6981,661,1,0,0,1,a,c,1320,5,2013,0,,,,1205.0340841565667
6758.395102835781,35,2,1437462000000,7833,568,1,0,0,1,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1074.6048971642194
4037.7143109362187,44,2,1437462000000,3869,497,1,0,0,1,a,a,540,6,2011,0,,,,-168.71431093621868
4402.958240083939,46,2,1437462000000,3459,513,1,0,0,0,c,a,1200,9,2005,1,14,2011,"Jan,Apr,Jul,Oct",-943.958240083939
3315.4636203568043,50,2,1437462000000,3068,292,1,0,0,0,d,a,6260,11,2009,0,,,,-247.4636203568043
6242.027580908089,56,2,1437462000000,7047,512,1,0,0,0,d,c,6620,3,2012,1,10,2014,"Mar,Jun,Sept,Dec",804.9724190919114
7004.90878240723,57,2,1437462000000,7200,707,1,0,0,1,d,c,420,6,2014,0,,,,195.09121759276968
3971.0270985286297,65,2,1437462000000,4030,414,1,0,0,1,a,c,13840,5,2010,1,1,2012,"Jan,Apr,Jul,Oct",58.97290147137028
5529.10676782444,66,2,1437462000000,5111,469,1,0,0,0,d,a,7660,,,1,37,2009,"Jan,Apr,Jul,Oct",-418.1067678244399
4043.6838769238057,72,2,1437462000000,3439,425,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",-604.6838769238057
3562.447102240807,78,2,1437462000000,2830,407,1,0,0,1,a,a,3510,11,2006,1,5,2013,"Feb,May,Aug,Nov",-732.447102240807
5704.9337256248655,85,2,1437462000000,5206,791,1,0,0,1,b,a,1870,10,2011,0,,,,-498.9337256248655
5761.952911950237,89,2,1437462000000,5346,584,1,0,0,0,a,a,2380,7,2004,1,40,2014,"Jan,Apr,Jul,Oct",-415.95291195023674
5780.534442163593,97,2,1437462000000,5236,550,1,0,0,1,d,c,8980,,,0,,,,-544.5344421635928
8600.605759128517,104,2,1437462000000,8466,1158,1,0,0,1,a,a,390,6,2009,0,,,,-134.6057591285171
5915.193683310932,106,2,1437462000000,7710,757,1,0,0,1,a,a,1390,8,2013,0,,,,1794.806316689068
5920.517038038521,111,2,1437462000000,5078,490,1,0,0,0,d,c,7890,,,1,37,2009,"Jan,Apr,Jul,Oct",-842.5170380385207
5677.092243021874,115,2,1437462000000,6189,471,1,0,0,0,d,c,5740,4,2007,1,40,2014,"Jan,Apr,Jul,Oct",511.9077569781257
5416.902863725609,116,2,1437462000000,6531,725,1,0,0,1,a,a,680,4,2013,0,,,,1114.0971362743912
10334.735202900654,125,2,1437462000000,10166,1432,1,0,0,1,a,a,760,12,2005,0,,,,-168.73520290065426
6085.618151582366,128,2,1437462000000,6214,545,1,0,0,0,d,c,2000,,,1,1,2013,"Jan,Apr,Jul,Oct",128.3818484176336
4710.252094082123,130,2,1437462000000,4471,539,1,0,0,0,c,a,900,,,1,13,2010,"Jan,Apr,Jul,Oct",-239.25209408212322
3699.6845441381993,131,2,1437462000000,4108,453,1,0,0,1,c,a,920,7,2015,0,,,,408.31545586180073
6809.548177353627,145,2,1437462000000,5960,925,1,0,0,0,a,a,280,,,1,45,2009,"Feb,May,Aug,Nov",-849.5481773536267
6848.116223074085,147,2,1437462000000,5765,646,1,0,0,1,d,c,8540,,,0,,,,-1083.1162230740847
4265.489232353455,152,2,1437462000000,4352,505,1,0,0,1,a,a,1780,,,0,,,,86.51076764654499
5345.714989653377,162,2,1437462000000,5457,433,1,0,0,0,d,c,5340,3,2012,1,13,2010,"Jan,Apr,Jul,Oct",111.28501034662258
5004.916931323296,164,2,1437462000000,5399,614,1,0,0,0,a,a,1160,9,2005,1,13,2010,"Jan,Apr,Jul,Oct",394.083068676704
3830.842188052422,165,2,1437462000000,3638,405,1,0,0,0,a,a,3720,4,2005,1,13,2010,"Jan,Apr,Jul,Oct",-192.842188052422
3251.078450373894,177,2,1437462000000,2638,376,1,0,0,1,a,a,1250,2,2004,1,5,2013,"Feb,May,Aug,Nov",-613.0784503738942
7223.128929063267,178,2,1437462000000,7923,769,1,0,0,1,d,a,1710,,,0,,,,699.8710709367333
5608.002204812652,181,2,1437462000000,4799,549,1,0,0,0,a,a,12610,3,2013,1,14,2011,"Jan,Apr,Jul,Oct",-809.002204812652
3895.8897344391407,182,2,1437462000000,3980,350,1,0,0,0,d,c,1390,,,1,9,2011,"Mar,Jun,Sept,Dec",84.11026556085926
4597.400169960743,188,2,1437462000000,4133,419,1,0,0,0,d,a,850,,,1,18,2011,"Feb,May,Aug,Nov",-464.40016996074337
5907.375901512391,190,2,1437462000000,6531,632,1,0,0,0,a,a,1470,12,2006,1,40,2014,"Jan,Apr,Jul,Oct",623.6240984876094
8026.932865656501,192,2,1437462000000,9394,679,1,0,0,0,d,c,2770,3,2008,1,40,2014,"Jan,Apr,Jul,Oct",1367.0671343434988
5165.9390398706855,193,2,1437462000000,4177,674,1,0,0,0,a,a,520,,,0,,,,-988.9390398706855
7716.716609827763,195,2,1437462000000,7909,1016,1,0,0,1,a,c,220,,,0,,,,192.28339017223698
6083.1616478474425,199,2,1437462000000,6101,516,1,0,0,0,d,c,6360,12,2010,1,14,2012,"Mar,Jun,Sept,Dec",17.83835215255749
5211.81100719381,202,2,1437462000000,5413,468,1,0,0,0,d,c,5140,5,2010,0,,,,201.18899280619007
5140.005968502312,204,2,1437462000000,4741,489,1,0,0,0,a,a,5630,12,2002,1,40,2014,"Jan,Apr,Jul,Oct",-399.0059685023116
6030.176569498664,214,2,1437462000000,7243,543,1,0,0,1,d,a,8650,7,2013,1,10,2014,"Jan,Apr,Jul,Oct",1212.8234305013357
3899.4349250416817,215,2,1437462000000,3860,349,1,0,0,0,d,a,150,,,1,45,2009,"Feb,May,Aug,Nov",-39.43492504168171
4309.297403148896,220,2,1437462000000,3745,538,1,0,0,1,a,a,1000,9,2008,0,,,,-564.2974031488957
6648.2254425655665,223,2,1437462000000,5729,610,1,0,0,1,d,c,2920,10,1995,1,27,2011,"Jan,Apr,Jul,Oct",-919.2254425655665
5212.8264374048995,224,2,1437462000000,5348,420,1,0,0,0,d,c,7930,,,1,1,2013,"Jan,Apr,Jul,Oct",135.17356259510052
7098.621392584926,229,2,1437462000000,6565,596,1,0,0,0,d,c,17410,4,2007,1,14,2011,"Jan,Apr,Jul,Oct",-533.6213925849261
3111.6627933900418,232,2,1437462000000,3246,303,1,0,0,1,c,c,13570,5,2010,1,10,2013,"Mar,Jun,Sept,Dec",134.33720660995823
6832.109595812446,234,2,1437462000000,6523,716,1,0,0,1,d,a,4370,,,0,,,,-309.10959581244606
4118.058595470673,237,2,1437462000000,3653,495,1,0,0,1,a,a,1420,11,2007,0,,,,-465.058595470673
3956.5112876813473,244,2,1437462000000,3574,378,1,0,0,1,d,a,710,3,2012,1,1,2012,"Jan,Apr,Jul,Oct",-382.5112876813473
5492.252037755734,247,2,1437462000000,5946,518,1,0,0,0,d,c,70,11,2010,1,5,2013,"Feb,May,Aug,Nov",453.7479622442661
1896.3319249670567,254,2,1437462000000,2289,196,1,0,0,0,d,a,330,3,2008,1,1,2012,"Mar,Jun,Sept,Dec",392.6680750329433
4942.816364219932,255,2,1437462000000,4600,498,1,0,0,1,c,c,4630,3,2011,1,35,2011,"Feb,May,Aug,Nov",-342.81636421993244
6176.331691726631,260,2,1437462000000,5751,824,1,0,0,1,a,a,540,10,2011,0,,,,-425.3316917266311
